id,name,surname,hand,dob,country
104800,Mauricio,Estivariz,U,19860909,BOL
103607,Victor,Estrella,R,19800802,DOM
104581,David,Estruch,R,19850720,ESP
144869,Tomas Martin,Etcheverry,R,19990718,ARG
111153,Christopher,Eubanks,R,19960505,USA
104717,Brendan,Evans,R,19860408,USA
105554,Daniel,Evans,R,19900523,GBR
208015,Tom,Evans,U,20010329,AUS
105559,Jonathan,Eysseric,L,19900527,FRA
108697,Mahmoud,Ezz,R,19870625,EGY
105341,Thomas,Fabbiano,R,19890526,ITA
104080,Alejandro,Fabbri,U,19821027,ARG
106307,Patrik,Fabian,L,19940320,SVK
106081,Thomas Jun,Facchini Takemoto,R,19921115,BRA
206929,Marco,Facconi,U,19990114,ITA
122507,Denny,Fafek,U,19890919,USA
127280,Francesco,Faggella,U,19900524,ITA
105027,Matteo,Fago,R,19871014,ITA
209188,Ari,Fahresi,U,,INA
207421,Alex,Fairbanks,R,19960212,SRI
134786,Pierre,Faivre,U,19960212,FRA
105102,Goncalo,Falcao,R,19880222,POR
104602,Andrea,Falgheri,R,19850909,ITA
104268,Alejandro,Falla,L,19831114,COL
106008,Florian,Fallert,R,19920525,GER
126573,Thomas,Fancutt,R,19950225,AUS
110751,Sebastian,Fanselow,U,19911230,GER
105184,Pietro,Fanucci,R,19880721,ITA
104857,Robert,Farah,R,19870120,COL
109307,Luis,Faria,R,19990718,BRA
126498,Damian,Farinola,U,19920612,AUS
208078,Tomas,Farjat,U,20010215,ARG
105926,Tom,Farquharson,U,19920212,GBR
106360,Connor,Farren,R,19941003,USA
127222,Antonioni,Fasano,U,19980628,BRA
200062,Boris,Fassbender,R,19980320,FRA
127326,Ben,Fatael,U,19970602,ISR
123983,Nerman,Fatic,U,19941024,BIH
104917,Anas,Fattar,R,19870512,MAR
105640,Bastien,Favier,U,19901002,FRA
127028,Tom,Fawcett,U,19951018,USA
122109,Sanjar,Fayziev,U,19940729,UZB
207985,Jacob,Fearnley,U,20010715,GBR
104801,James,Feaver,L,19860910,GBR
103819,Roger,Federer,R,19810808,SUI
104517,Adam,Feeney,R,19850307,AUS
124141,Franco,Feitt,R,19920903,ARG
207671,Martin,Fekiac,U,19990615,SVK
104395,Marcel,Felder,R,19840709,URU
122092,Melik,Feler,U,19940316,FRA
108956,Jesus Francisco,Felix,U,19800409,DOM
134429,Manfred,Fellin,R,19970224,ITA
209343,Gabriele,Felline,U,,ITA
106128,He,Feng,U,19930211,CHN
105480,Nian,Feng,U,19900206,CHN
208649,Andrew,Fenty,R,20000308,USA
126222,Jaime,Fermosell Delgado,U,19971206,ESP
110691,Joao,Fernandes,U,19870403,POR
106123,Tiago,Fernandes,R,19930129,BRA
121996,Adrian,Fernandez,R,19930426,MEX
200608,Andres,Fernandez Canovas,U,19990308,ESP
200597,Andres Ariel,Fernandez Lopez,R,19980421,ARG
133224,Francesco,Ferrari,U,19970622,ITA
106393,Frederico,Ferreira Silva,L,19950318,POR
104392,Franco,Ferreiro,R,19840701,BRA
103970,David,Ferrer,R,19820402,ESP
206295,Omar,Ferreras,U,19880705,DOM
103507,Juan Carlos,Ferrero,R,19800212,ESP
202210,Edris,Fetisleam,U,19990725,ROU
122225,Stefan,Fiacan,R,19940329,SUI
111209,Brandon,Fickey,U,19930107,USA
126663,Juan Pablo,Ficovich,R,19970124,ARG
104953,Nikolai,Fidirko,R,19870615,BLR
104543,Pablo,Figueroa,R,19850418,SWE
105966,Pavel,Filin,U,19920329,BLR
105852,Viktor,Filipenko,U,19910925,HUN
126139,Jakub,Filipsky,R,19950612,CZE
125800,Jack,Findel Hawkins,U,19941006,GBR
105624,Enrico,Fioravante,R,19900904,ITA
109016,Carlton,Fiorentino,R,19881119,USA
206879,Omar,Fiorenzato,U,19950414,ITA
105588,Emilien,Firmin,R,19900711,FRA
103662,Holger,Fischer,R,19801211,GER
104770,Martin,Fischer,R,19860721,AUT
103888,Mardy,Fish,R,19811209,USA
102659,Ashley,Fisher,R,19750925,AUS
133468,Luciano Agustin,Fisicaro,U,19950922,ARG
200512,Patrick,Fitzgerald,U,19960229,AUS
105315,Andrew,Fitzpatrick,R,19890406,GBR
134434,William,Flavell,U,19950526,GBR
103530,Zack,Fleishman,R,19800317,USA
104415,Colin,Fleming,R,19840813,GBR
105968,David,Fleming,U,19920405,CHI
104183,Alexander,Flock,R,19830515,GER
132374,Jesse,Flores,R,19950331,CAN
108768,Gabriel,Flores Ruiz,U,19920218,PUR
106199,Darius,Florin Bragusi,U,19930618,ROU
104926,Fabio,Fognini,R,19870524,ITA
105476,Alexandre,Folie,R,19900131,BEL
200007,Quentin,Folliot,U,19981231,FRA
200187,Luc,Fomba,U,19990222,FRA
200672,Sergey,Fomin,R,20010201,UZB
121705,Blade,Fong,U,19920604,AUS
200216,Giovanni,Fonio,U,19980507,ITA
108750,Adrian,Forberg Skogeng,U,19900809,NOR
137948,Charles,Force,U,19961018,USA
207797,Jonas,Forejtek,R,20010310,CZE
131931,Thibault,Forget,U,19951011,FRA
103924,Marc,Fornell Mestres,R,19820126,ESP
209506,Francesco,Forti,R,19990726,ITA
206377,Michel Alexandre,Fortin,R,19990308,CAN
105523,Claudio,Fortuna,L,19900419,ITA
207759,Matthew,Foster Estwick,,19970826,BAR
124089,Theo,Fournerie,R,19970306,FRA
105885,Harry,Fowler,R,19911223,USA
103165,Gorka,Fraile,R,19780407,ESP
110550,Emanuel,Fraitzl,U,19870716,GER
106219,Raul,Francisquiny,U,19930726,BRA
106352,Matias,Franco Descotte,R,19940829,ARG
106070,Mitchell,Frank,R,19921016,USA
105199,Stephan,Fransen,R,19880808,NED
103981,Romano,Frantzen,L,19820418,NED
106216,Bjorn,Fratangelo,R,19930719,USA
111452,James,Frawley,R,19940329,AUS
126758,Simon,Freund,U,19960928,SWE
200418,Karl,Friberg,R,19990325,SWE
102904,Leos,Friedl,R,19770101,CZE
106332,Gabriel,Friedrich,U,19940604,BRA
105296,Lorenzo,Frigerio,R,19890217,ITA
126203,Taylor Harry,Fritz,R,19971028,USA
132369,Stefan,Frljanic,R,19960112,CAN
105264,Isaac,Frost,R,19890106,AUS
104288,Leon,Frost,R,19840117,AUS
202339,Linus,Frost,U,19950614,SWE
126102,Nicolae,Frunza,R,19971115,ROU
103762,John Paul,Fruttero,R,19810430,USA
105916,Marton,Fucsovics,R,19920208,HUN
105545,Mikhail,Fufygin,U,19900513,RUS
105242,Shinta,Fujii,U,19881122,JPN
126335,Sora,Fukuda,L,19971003,JPN
209349,Juan Martin,Fumeaux,U,20020313,URU
138970,Spencer,Furman,U,19970820,USA
145001,Evan,Furness,R,19980813,FRA
104541,Mark,Fynn,R,19850416,ZIM
103586,Mariusz,Fyrstenberg,L,19800708,POL
206735,Corey,Gaal,U,19980206,AUS
104559,Teymuraz,Gabashvili,R,19850523,RUS
105924,Richard,Gabb,R,19920212,GBR
110557,Tristan,Gabriel,U,19860604,FRA
132754,Alan,Gadjiev,U,19960216,UZB
105694,Piotr,Gadomski,U,19910112,POL
105943,Federico,Gaio,R,19920305,ITA
126592,Kamil,Gajewski,R,19950205,POL
104366,Rohan,Gajjar,R,19840508,IND
123809,Ivan,Gakhov,L,19961104,RUS
123755,Daniel Elahi,Galan Riveros,U,19960618,COL
200008,Alexis,Galarneau,R,19990302,CAN
111508,Juan Ignacio,Galarza,R,19940318,ARG
105549,Mateo,Galdon,U,19900516,ARG
104640,Pablo,Galdon,R,19851128,ARG
105456,Sergio,Galdos,R,19900102,PER
105912,Diego,Galeano,R,19920201,PAR
209859,Rostislav,Galfinger,U,20021112,KAZ
105886,Anton,Galkin,U,19911224,RUS
103746,Miguel,Gallardo Valles,R,19810408,MEX
200415,Robert,Galloway,R,19920924,USA
123851,Davide,Galoppini,R,19941024,ITA
105634,Viktor,Galovic,R,19900919,ITA
206893,Piotr,Galus,U,20001209,POL
102999,Stefano,Galvani,R,19770603,ITA
206897,Felipe,Galvao,U,19990608,BRA
126764,Mikhail,Galyamov,U,19950824,RUS
102998,Jan Michael,Gambill,R,19770603,USA
144978,Armando,Gandini,R,19980424,DOM
104989,Peng,Gao,U,19870802,CHN
105003,Wan,Gao,U,19870824,CHN
106321,Xin,Gao,U,19940512,CHN
105626,Takanyi,Garanganga,R,19900906,ZIM
125571,Christian,Garay,U,19960218,PUR
127307,Felipe,Garces,R,19950206,CHI
103201,Adrian,Garcia,R,19780525,CHI
200620,Ignacio,Garcia,,,PUR
103638,Jhonson,Garcia,R,19801001,DOM
111659,Luis Fernando,Garcia,U,19760731,MEX
200447,Diego,Garcia Dalisay,U,19990507,ESP
104198,Guillermo,Garcia Lopez,R,19830604,ESP
103724,Jose Manuel,Garcia Rodriguez,R,19810301,ESP
120357,Carlos,Garcia Villanueva,U,19860729,ESP
103805,Catalin,Gard,R,19810710,ROU
103806,Catalin Ionut,Gard,R,19810710,ROU
106426,Christian,Garin,R,19960530,CHI
104535,Daniel,Garza,R,19850408,MEX
105740,Francesco,Garzelli,R,19910405,ITA
106350,Andre,Gaspar Murta,U,19940808,POR
104950,Ervand,Gasparyan,U,19870614,RUS
104755,Richard,Gasquet,R,19860618,FRA
110461,Jeff,Gast,U,19890311,USA
200384,Hugo,Gaston,L,20000926,FRA
103292,Gaston,Gaudio,R,19781209,ARG
134794,Alexis,Gautier,U,19970407,FRA
105152,Marcin,Gawron,U,19880525,POL
200521,Dylan,Gee,U,19950330,GBR
123785,Clement,Geens,R,19960311,BEL
126107,Michael,Geerts,R,19950117,BEL
105524,Daniel,Geib,L,19900419,AUT
123929,Luca,Gelhardt,U,19941228,GER
202105,Axel,Geller,U,19990401,ARG
105094,Paris,Gemouchidis,R,19880212,GRE
134281,Michael,Genender,L,19970313,USA
200309,Marek,Gengel,R,19950917,CZE
106182,Dante,Gennaro,R,19930514,ARG
104227,Augustin,Gensse,R,19830810,FRA
206471,Matei Adrian,Georgescu,U,20010314,ROU
106078,Egor,Gerasimov,R,19921111,BLR
120385,Maxim,Geraskin,U,19851126,RUS
123993,Lucas,Gerch,U,19941220,GER
133467,Tomas,Gerini,U,19950720,ARG
127066,Washi,Gervais,U,19940421,CAN
126304,Jakub,Gewert,R,19931212,POL
108985,Ali,Ghareeb,U,19860316,KUW
103600,Mohammad,Ghareeb,R,19800722,KUW
127050,Kooros,Ghasemi,R,19940829,CAN
106300,Fares,Ghasya,U,19940303,LBA
105225,Nicola,Ghedin,R,19880926,ITA
104644,Riccardo,Ghedin,R,19851205,ITA
104007,Andre,Ghem,R,19820529,BRA
106052,Lucian,Gheorghe,R,19920827,ROU
122488,Iancu Lustinian,Ghinda,U,19951220,CAN
108705,Anis,Ghorbel,R,19890424,TUN
108759,Sami,Ghorbel,R,19920120,TUN
105895,Omar,Giacalone,R,19920111,ITA
132837,Luca,Giacomini,U,19971024,ITA
120875,Andrea,Giallanza,U,19860619,ITA
105561,Alessandro,Giannessi,L,19900530,ITA
102967,Marc,Gicquel,R,19770330,FRA
209263,Matteo,Gigante,L,20020104,ITA
105325,Germain,Gigounon,R,19890420,BEL
104523,Frederico,Gil,R,19850324,POR
105695,Sander,Gille,R,19910115,BEL
109383,Marat,Gilmanov,U,,RUS
104593,Daniel,Gimeno Traver,R,19850807,ESP
202197,Carlos,Gimeno Valero,U,20010625,ESP
104068,Robby,Ginepri,R,19821007,USA
105789,Marc,Giner,R,19910618,ESP
126141,Filippo,Giorgetti,R,19930213,ITA
104354,Daniele,Giorgini,R,19840424,ITA
105053,Santiago,Giraldo,R,19871127,COL
206900,Diego Alejandro,Giraldo Restrepo,U,19990415,COL
122410,Victor,Girat Magin,U,19930928,FRA
105875,Thomas,Giraudeau,U,19911126,FRA
106218,Marcos,Giron,R,19930724,USA
127132,Alexandre,Girotto,U,19970521,BRA
206851,Giulio,Giulioli,U,,ITA
105841,Lorenzo,Giustino,R,19910910,ITA
105239,Daniel,Glancy,U,19881113,IRL
106266,Lloyd,Glasspool,U,19931119,GBR
124071,Connor,Glennon,R,19930202,GBR
105543,Manolis,Glezos,L,19900511,GRE
206750,Daniil,Glinka,U,20000512,EST
206137,Andrej,Glvac,U,19970131,SVK
122477,Asdrubal,Gobernate,U,19950518,BRA
104631,Harshana,Godamanna,L,19851031,SRI
104319,Robert,Godlewski,U,19840303,POL
105981,Levente,Godry,R,19920417,HUN
208038,Ryan,Goetz,U,19991216,USA
105676,David,Goffin,R,19901207,BEL
105164,Steven,Goh,R,19880613,AUS
122565,Delf,Gohlke,U,19930625,GER
127339,Borna,Gojo,R,19980227,CRO
105376,Peter,Gojowczyk,R,19890715,GER
106424,Tal,Goldengoren,U,19960416,ISR
106244,Oliver,Golding,R,19930929,GBR
105598,Peter,Goldsteiner,U,19900731,AUT
104979,Andrey,Golubev,R,19870722,KAZ
206625,Daniil,Golubev,U,20010920,RUS
132135,Ivan,Goluza,U,19950529,AUS
105613,Norbert,Gombos,R,19900813,SVK
138591,Gui,Gomes,U,19980123,USA
208757,Miguel,Gomes,U,20030406,POR
105877,Emilio,Gomez,R,19911128,ECU
122048,Jose Gilbert,Gomez,U,19910622,PAN
105944,Juan Sebastian,Gomez,R,19920305,COL
106412,Lucas,Gomez,U,19950811,MEX
126904,Luis,Gomez,U,19921218,PAN
144884,Cesar Antonio,Gomez Diaz,R,19981119,MEX
104956,Guillermo,Gomez Diaz,U,19870618,ESP
111204,Alejandro Jose,Gomez Estrada,R,19941118,ECU
105826,Alejandro,Gomez Gb42,U,19910814,COL
105529,Carlos,Gomez Herrera,R,19900430,ESP
106028,Ivan,Gomez Mantilla,R,19920708,ESP
144720,Jonathan,Gomont,U,19980217,FRA
105001,Mao Xin,Gong,R,19870824,CHN
122608,Peng Xiang,Gong,U,19940415,CHN
109331,Xiao,Gong,U,19920105,CHN
127777,Ze,Gong,U,19931017,CHN
104604,Ruben,Gonzales,R,19850911,PHI
105292,Alejandro,Gonzalez,R,19890207,COL
103602,Fernando,Gonzalez,R,19800729,CHI
104216,Maximo,Gonzalez,R,19830720,ARG
104136,Santiago,Gonzalez,R,19830224,MEX
108739,Wilfredo,Gonzalez,R,19930106,GUA
124012,Jorge Enrique,Gonzalez Aramburu,U,19950416,MEX
108916,Ricardo,Gonzalez Diaz,R,19850528,PUR
208605,Mario,Gonzalez Fernandez,U,20020428,ESP
105409,Abraham,Gonzalez Jimenez,R,19890910,ESP
121332,Cristian,Gonzalez Mendez,R,19920506,ESP
206768,Rafael Eduardo,Gonzalez Retana,R,20000126,ESA
104221,Jonathan,Gonzalia,R,19830802,ARG
104765,Damon,Gooch,R,19860711,RSA
104623,Josh,Goodall,R,19851017,GBR
104624,Joshua,Goodall,R,19851017,GBR
122585,Andre,Goransson,U,19940430,SWE
105131,Tim,Goransson,U,19880326,SWE
104215,Andrei,Gorban,U,19830719,MDA
104191,Ismar,Gorcic,R,19830522,BIH
200173,Alexander,Gornet,U,19940702,USA
109384,Vladislav,Gorshenin,R,19820507,RUS
133773,Domen,Gostincar,R,19960609,SLO
108773,Julius,Gotovskis,R,19930116,LTU
200127,Aryan,Goveas,U,19980709,IND
126792,Medhir,Goyal,U,19880709,IND
105725,Rafal,Gozdur,U,19910303,POL
202149,Eddie,Grabill,U,19970629,USA
103872,Dimitar,Grabuloski,U,19811105,MKD
109413,Roggan,Gracie,U,,BRA
121651,Cristobal,Grandon Diaz,U,19910602,CHI
105283,Gerard,Granollers,R,19890130,ESP
104719,Marcel,Granollers,R,19860412,ESP
125855,Michael,Grant Gd13,U,19920213,USA
104587,Claudio,Grassi,U,19850725,ITA
207387,Juan Pablo,Grassi Mazzuchi,U,19990828,ARG
110541,Erik,Graves,L,19790817,USA
202400,Alastair,Gray,R,19980622,GBR
200164,Jonathan,Gray,U,19970409,GBR
125823,Andrea,Grazioso,R,19930623,ITA
134318,Cameron,Green,U,19960422,AUS
101305,Jeff,Greenwald,R,19661110,USA
111170,Emmanuel,Greff,U,,FRA
206873,Perry,Gregg,R,20000706,USA
104305,Luka,Gregorc,R,19840214,SLO
110734,Tomislav,Gregurovic,U,19920412,CRO
110724,Andreas,Gremelmayr,L,19840615,GER
103823,Denis,Gremelmayr,L,19810816,GER
126409,Hugo,Grenier,R,19960323,FRA
103752,Simon,Greul,R,19810413,GER
127155,Marvin,Greven,R,19960726,GER
105690,Kevin,Griekspoor,R,19910110,NED
105691,Scott,Griekspoor,R,19910110,NED
134868,Tallon,Griekspoor,R,19960702,NED
126570,William,Griffith,U,19950928,USA
105827,Laurynas,Grigelis,R,19910814,LTU
105734,Patrick,Grigoriu,L,19910325,ROU
109254,Rodrigo Antonio,Grilli,R,19791120,BRA
110757,Jacob,Grills,U,19950618,AUS
120908,Joan Marc,Grimal Ferrer,U,19901113,ESP
104744,Gaston Arturo,Grimolizzi,U,19860603,ARG
110464,Jaden,Grinter,R,19930524,NZL
101492,Sander,Groen,L,19680616,NED
106097,Teri,Groll,U,19921210,FRA
206819,Daniel,Groom,U,19980908,AUS
103206,Sebastien,Grosjean,R,19780529,FRA
105032,Samuel,Groth,R,19871019,AUS
104910,Tihomir,Grozdanov,U,19870429,BUL
126200,Piotr,Grynkowski,U,19920612,POL
207376,Jakub,Grzegorczyk,U,19990208,POL
104589,Chris,Guccione,L,19850730,AUS
111448,Daniel,Guccione,R,19960226,AUS
111176,Nikita,Gudozhnikov,U,,RUS
132791,Eduard,Guell Bartrina,R,19980906,ESP
132995,Davide,Guerra,U,19960207,ITA
208691,Angel,Guerrero Melgar,U,20021108,ESP
200462,Andrea,Guerrieri,L,19981203,ITA
127606,Quentin,Gueydan,U,19940725,FRA
104095,David,Guez,R,19821208,FRA
104608,Rodrigo,Guidolin,R,19850920,BRA
131905,Manuel,Guinard,U,19951115,FRA
105208,Ernests,Gulbis,R,19880830,LAT
206844,Marco,Gulisano,U,19960404,ITA
105432,Prajnesh,Gunneswaran,L,19891112,IND
126902,Zhu,Guo,U,19960510,CHN
111174,Artur,Gusev,U,19960315,RUS
126759,Adam,Gustavsson,U,19930515,SWE
121264,Oscar Jose,Gutierrez,R,19930425,BRA
105300,Sergio,Gutierrez Ferrol,R,19890305,ESP
206869,Alvar,Gutierrez Medina,U,19970319,ESP
207408,Niklas,Guttau,U,20000103,GER
103163,Tommy,Haas,R,19780403,GER
104898,Robin,Haase,R,19870406,NED
200273,Hady,Habib,,19980821,LIB
132423,Tetsuro,Habusawa,U,19930513,JPN
120798,Hans,Hach Verdugo,U,19891111,MEX
108778,Christos,Hadjigeorgiou,R,19940401,CYP
125574,Soteris,Hadjistyllis,R,19920424,CYP
106318,Guilherme,Hadlich,U,19940505,BRA
122156,Jakub,Hadrava,R,19930222,CZE
105236,Pirmin,Haenle,R,19881031,GER
122351,Johannes,Haerteis,U,19960222,GER
136898,Josh Hagar,Hagar,R,19940223,USA
104890,Andreas,Haider Maurer,R,19870322,AUT
104356,Mario,Haider Maurer,U,19840424,AUT
126147,Matthias,Haim,R,19980111,AUT
104225,Jan,Hajek,R,19830807,CZE
108993,Abdulla,Hajji,U,19901205,QAT
104446,Dinko,Halachev,U,19841022,BUL
106335,Alexios,Halebian,L,19940608,USA
144915,Mikalai,Haliak,R,19980814,BLR
208925,John,Hallquist Lithen,L,20011203,SWE
202426,Matt,Halpin,U,,USA
111460,Quentin,Halys,R,19961026,FRA
111506,Maxime,Hamou,R,19950608,FRA
126634,Lenny,Hampel,U,19961224,AUT
108760,Slim,Hamza,R,19920609,TUN
137214,Sung Min,Han,U,19950820,KOR
200464,Connor,Hance,U,19981123,USA
103812,Victor,Hanescu,R,19810721,ROU
105870,Yannick,Hanfmann,R,19911113,GER
105853,Tigre,Hank,U,19910930,MEX
103080,Paul,Hanley,R,19771112,AUS
144813,Benjamin,Hannestad,R,19970214,DEN
111784,Gustav,Hansson,U,19950415,SWE
126105,Takura,Happy,U,19900319,ZIM
105087,Kiryl,Harbatsiuk,R,19880204,BLR
207244,Ryan,Hardin,U,19971229,USA
200572,Nick,Hardt,U,20000920,DOM
104809,Romain,Hardy,R,19860920,FRA
105177,Aditya,Hari Sasongko,U,19880704,INA
208603,Cleeve,Harper,U,20001224,CAN
207995,Patrick,Harper,U,20000128,AUS
110570,Hunter,Harrington,R,19930625,USA
106302,Andrew,Harris,R,19940307,AUS
126129,Billy,Harris,U,19950125,GBR
144750,Lloyd George Muirhead,Harris,R,19970224,RSA
127470,Chris,Harrison,U,19761029,USA
106328,Christian,Harrison,R,19940529,USA
105992,Ryan,Harrison,R,19920507,USA
103701,Diego,Hartfield,R,19810131,ARG
208736,Yasunori,Hashikawa,U,19981217,JPN
133975,Benjamin,Hassan,R,19950204,GER
122236,Roman,Hassanov,R,19960907,KAZ
133149,Nasa,Hatakeyama,U,19970118,JPN
121051,Joe,Hatto,R,19860514,LUX
110599,Jens,Hauser,R,19930115,SUI
105805,Filip,Havaj,R,19910711,SVK
103665,Ryan,Haviland,U,19801212,USA
122049,Christopher G,Haworth,U,19930427,USA
106416,Muhammet,Haylaz,U,19951026,TUR
206923,Shinji,Hazawa,R,19990412,JPN
122606,Yecong,He,U,19940215,CHN
109227,Eric,Hechtman,U,19831024,USA
104609,Omar,Hedayet,R,19850921,EGY
105349,Harri,Heliovaara,R,19890604,FIN
106040,Peter,Heller,R,19920812,GER
206716,Lukas,Hellum Lilleengen,U,20001115,NOR
123921,Calvin,Hemery,R,19950128,FRA
202475,Philip,Henning,R,20001110,RSA
104749,Kaden,Hensel,U,19860605,AUS
105274,Patricio,Heras,R,19890121,ARG
105732,Pierre Hugues,Herbert,R,19910318,FRA
206905,Louis,Herman,U,20010503,BEL
103060,Alejandro,Hernandez,R,19771001,MEX
105497,Jose,Hernandez,U,19900313,DOM
109363,Jose Enrique,Hernandez,R,19670715,MEX
103169,Oscar,Hernandez,R,19780410,ESP
144848,Sergio Luis,Hernandez Ramirez,R,19990828,COL
207834,Juan Alejandro,Hernandez Serrano,R,19990623,MEX
103401,Jan,Hernych,R,19790707,CZE
207160,Jake,Hersey,U,20000521,GBR
126526,Soren,Hess Olesen,R,19910109,DEN
105914,Ashley,Hewitt,R,19920206,GBR
103720,Lleyton,Hewitt,R,19810224,AUS
122638,Christopher,Heyman,U,19931008,BEL
106165,Diego,Hidalgo,U,19930418,ECU
105607,Gabriel Alejandro,Hidalgo,R,19900806,ARG
121928,James,Hignett,R,19930228,GBR
208014,Rinky,Hijikata,U,20010223,AUS
104390,Jonathan,Hilaire,R,19840627,FRA
207409,Jason Jeremy,Hildebrandt,U,19991004,GER
127036,Aron,Hiltzik,U,19960417,USA
111582,Jared,Hiltzik,U,19940708,USA
124263,George,Hime,L,19681013,BRA
110585,Tobias,Hinzmann,U,19821222,GER
144958,Simohamed,Hirs,U,19970509,MAR
122353,Christian,Hirschmueller,R,19930311,GER
104399,Mislav,Hizak,U,19840714,CRO
207934,Philip,Hjorth,U,19990304,DEN
106305,Chih Jen,Ho,U,19940318,TPE
122503,Jonathan,Ho,U,19930905,USA
202052,Ray,Ho,L,20000213,TPE
126156,Antonie,Hoang,R,19951104,FRA
121662,Thanh Trung,Hoang,R,19850107,VIE
106392,Thien Nguyen,Hoang,R,19950312,VIE
126574,Daniel,Hobart,U,19980310,AUS
122207,Roy,Hobbs,U,19890813,SIN
104550,Ricardo,Hocevar,R,19850505,BRA
105290,Tyler,Hochwalt,U,19890205,USA
202439,Sean,Hodkin,U,19981031,GBR
200439,Bjorn,Hoffmann,U,19980317,USA
206917,Tim,Hofmann,R,20010122,GER
208039,Ronald,Hohmann,R,20010801,USA
105393,Stephan,Hoiss,U,19890801,GER
206439,Stepan,Holis,U,19980312,CZE
200416,August,Holmgren,R,19980422,DEN
103783,Rickard,Holmstrom,L,19810525,SWE
200587,Brandon,Holt,U,19980406,USA
202322,Erik,Holt Crossman,U,19970513,AUS
111805,Seong Chan,Hong,R,19970630,KOR
111164,David,Hopkins,U,19891228,USA
209855,James,Hopper,U,,GBR
106110,Filip,Horansky,R,19930107,SVK
200662,Toru,Horie,R,19990518,JPN
104503,Guillermo,Hormazabal,R,19850219,CHI
200618,Adam,Hornby,,,BAR
125779,Nicholas,Horton,R,19950318,AUS
111444,Karim,Hossam,R,19940408,EGY
126174,Youssef,Hossam,R,19980603,EGY
105606,Mohsen,Hossein Zade,U,19900805,IRI
202421,George,Houghton,U,19980711,GBR
105855,Mousheg,Hovhannisyan,U,19911004,USA
200253,Alejandro,Hoyos Franco,U,19990917,COL
111775,Evan,Hoyt,R,19950116,GBR
103103,Dominik,Hrbaty,R,19780104,SVK
105850,Cheng Peng,Hsieh,R,19910922,TPE
200318,Yu Hsiou,Hsu,U,19990402,TPE
126189,Hao Yang,Hu,U,19911107,TPE
200222,Nicholas S,Hu,R,19940424,USA
132495,Runhao,Hua,R,19960306,CHN
206003,Chih Chi,Huang,R,20001114,CAN
105946,Liang Chi,Huang,R,19920308,TPE
202356,Tsung Hao,Huang,U,19991122,TPE
104705,Adam,Hubble,R,19860325,AUS
104212,Joseph,Huber,R,19830709,AUT
106230,Oliver,Hudson,R,19930825,GBR
207736,Arklon,Huertas Del Pino,U,19940716,PER
138485,Conner,Huertas Del Pino,U,19951220,PER
144817,Marc Andrea,Huesler,L,19960624,SUI
104600,Treat Conrad,Huey,L,19850828,PHI
206890,Arthur,Hugounenq,U,20000608,FRA
108728,Cheuk Wai,Hui,R,19850326,HKG
126323,Tian Xiang,Hui,U,19940407,CHN
200005,Ugo,Humbert,L,19980626,FRA
105490,Jui Chen,Hung,R,19900301,TPE
124167,Vaughn,Hunter,L,19940920,RSA
128034,Hubert,Hurkacz,R,19970211,POL
205992,Austin,Hussey,U,19970430,USA
104619,Jesse,Huta Galung,R,19851006,NED
104504,Ross,Hutchins,R,19850222,GBR
109684,Sami,Huurinainen,U,19810812,FIN
126625,Pyry,Hyrkkonen,U,19961124,FIN
208492,Youlian,Iakovlev,U,20000405,FRA
126228,Watcharaphong,Iam La Or,U,19950422,THA
126178,Pedro,Iamachkine,U,19960403,PER
200713,Federico,Iannaccone,U,19990326,ITA
103702,Stefano,Ianni,R,19810131,ITA
104168,Enrico,Iannuzzi,R,19830426,ITA
133979,Hasan,Ibrahim,R,19950817,GER
200663,James,Ibrahim,U,19980412,AUS
202355,Mustafa,Ibraimi,U,19970805,AUS
207383,Taisei,Ichikawa,U,20001221,JPN
104839,Yassine,Idmbarek,U,19861207,MAR
108766,Samir,Iftikhar,U,19920323,PAK
105590,Uladzimir,Ignatik,R,19900714,BLR
105892,Alexandr,Igoshin,U,19920110,RUS
104479,Sarvar,Ikramov,R,19850110,UZB
104947,Marsel,Ilhan,R,19870611,TUR
123962,Juan Ignacio,Iliev,U,19930723,ARG
207378,Berk,Ilkel,U,20010728,TUR
117356,Cem,Ilkel,R,19950821,TUR
103682,Kyu Tae,Im,R,19810106,KOR
122495,Shintaro,Imai,U,19930907,JPN
201987,Masamichi,Imamura,U,19981123,JPN
133146,Itsuki,Imina,U,19940602,JPN
111154,Luiz,Inaimo,U,,BRA
200708,Alessandro,Ingarao,U,19990802,ITA
104693,Dominic,Inglot,R,19860306,GBR
104454,Murad,Inoyatov,R,19841113,UZB
104328,Jean Noel,Insausti,U,19840315,FRA
208371,Niccolo,Inserra,U,19990720,ITA
206512,Nicolo,Inserra,U,19990720,ITA
144955,Yuichiro,Inui,R,19950402,JPN
105483,Jerome,Inzerillo,R,19900215,FRA
144777,Constantinos,Ioannides,,19950607,CYP
207660,Nicholas David,Ionel,R,20021012,ROU
104181,Victor,Ionita,R,19830511,ROU
122474,Guy Orly,Iradukunda,U,19960321,BDI
126788,Gerardo,Irarrazabal,R,19970424,CHI
106163,James,Ireland,R,19930415,GBR
110490,Alexey,Iremashvili,R,19900713,RUS
133227,Pablo,Irigaray Guarne,R,19970218,ESP
105330,Raul,Isaias Rosas Zarur,R,19890504,MEX
